track,sample,hours,lat,lon,pressure
40,4.0,300,17.55,-48.28,999.7
40,4.0,306,18.21,-49.41,1002.6
40,4.0,312,18.88,-50.16,1001.4
41,4.0,252,13.56,-27.6,1007.6
41,4.0,258,13.79,-29.09,1006.1
41,4.0,264,14.02,-30.6,1004.2
41,4.0,270,14.23,-31.99,1001.6
41,4.0,276,14.46,-33.02,1003.5
41,4.0,282,14.31,-34.14,1001.3
41,4.0,288,14.43,-35.23,999.7
41,4.0,294,14.32,-36.46,999.9
41,4.0,300,14.01,-37.21,1003.5
41,4.0,306,13.01,-38.5,1006.2
41,4.0,312,13.6,-38.75,1006.0
45,4.0,282,12.14,114.74,1006.3
45,4.0,288,12.56,114.29,1006.4
45,4.0,294,13.44,113.71,1003.7
45,4.0,300,13.59,112.96,1004.1
45,4.0,306,14.17,112.47,1003.2
45,4.0,312,14.66,111.87,1002.3
AL912025,4.0,0,11.7,-36.0,1011.0
EP112025,4.0,0,14.3,-137.3,958.0
EP112025,4.0,6,14.62,-138.51,978.0
EP112025,4.0,12,15.06,-139.41,968.9
EP112025,4.0,18,15.35,-140.47,969.4
EP112025,4.0,24,15.91,-141.5,960.1
EP112025,4.0,30,16.45,-142.68,959.3
EP112025,4.0,36,16.81,-143.49,971.2
EP112025,4.0,42,17.49,-144.79,968.1
EP112025,4.0,48,18.13,-145.81,965.8
EP112025,4.0,54,18.82,-147.05,984.2
EP112025,4.0,60,19.5,-148.2,988.1
EP112025,4.0,66,19.81,-149.63,994.1
EP112025,4.0,72,20.38,-150.42,994.1
EP112025,4.0,78,20.71,-151.62,998.7
EP112025,4.0,84,21.28,-152.7,1002.6
EP112025,4.0,90,21.91,-153.6,1004.1
EP112025,4.0,96,22.58,-155.06,1006.6
EP112025,4.0,102,23.25,-156.16,1006.9
EP112025,4.0,108,23.81,-157.85,1009.3
EP112025,4.0,114,24.42,-159.32,1009.4
EP112025,4.0,120,24.77,-160.74,1011.8
2,5.0,6,17.72,116.91,1002.8
2,5.0,12,18.28,116.61,1004.6
2,5.0,18,18.14,115.69,1001.7
2,5.0,24,18.9,114.65,1002.4
2,5.0,30,18.68,113.91,999.5
2,5.0,36,19.09,113.44,998.3
2,5.0,42,19.65,113.36,993.2
2,5.0,48,20.53,112.64,988.9
2,5.0,54,21.34,112.23,984.7
2,5.0,60,22.53,111.38,987.6
2,5.0,66,23.31,110.51,991.4
2,5.0,72,24.05,109.74,997.4
2,5.0,78,24.49,109.09,998.9
2,5.0,84,25.2,108.64,1002.2
2,5.0,90,25.55,107.97,1004.4
2,5.0,96,25.63,108.54,1003.1
22,5.0,126,13.66,-22.22,1007.7
22,5.0,132,13.94,-24.0,1010.5
22,5.0,138,14.0,-25.09,1007.8
22,5.0,144,14.06,-27.64,1006.6
22,5.0,150,14.39,-28.25,1007.4
22,5.0,156,14.02,-30.35,1006.7
22,5.0,162,13.93,-31.37,1003.7
22,5.0,168,14.24,-32.46,1003.7
22,5.0,174,14.29,-33.71,1000.4
22,5.0,180,14.01,-34.87,997.9
22,5.0,186,14.37,-36.23,995.1
22,5.0,192,14.43,-37.4,990.7
22,5.0,198,14.27,-38.33,995.7
22,5.0,204,14.6,-39.22,996.4
22,5.0,210,14.65,-40.18,993.8
22,5.0,216,14.82,-40.98,991.9
22,5.0,222,15.01,-41.96,991.9
22,5.0,228,15.37,-42.3,984.5
22,5.0,234,15.84,-43.1,984.7
22,5.0,240,16.44,-43.51,991.4
22,5.0,246,16.82,-44.34,974.6
22,5.0,252,17.13,-44.92,973.4
22,5.0,258,17.45,-46.13,968.2
22,5.0,264,18.68,-46.97,962.5
22,5.0,270,19.39,-48.28,974.2
22,5.0,276,20.08,-49.21,966.3
22,5.0,282,20.37,-50.39,962.7
22,5.0,288,21.0,-51.74,956.1
22,5.0,294,21.78,-52.7,969.7
22,5.0,300,22.34,-54.01,959.2
22,5.0,306,23.07,-55.02,966.3
22,5.0,312,23.96,-56.1,954.8
23,5.0,132,14.22,-101.5,1009.3
23,5.0,138,13.78,-101.1,1006.4
23,5.0,144,13.62,-102.62,1004.2
23,5.0,150,14.31,-102.21,1006.2
23,5.0,156,14.86,-102.74,1005.4
23,5.0,162,15.01,-103.62,1002.7
23,5.0,168,15.31,-104.44,1002.2
23,5.0,174,15.71,-105.23,996.1
23,5.0,180,15.91,-106.2,994.4
23,5.0,186,16.11,-107.27,981.2
23,5.0,192,16.4,-108.1,983.3
23,5.0,198,16.25,-108.99,977.1
23,5.0,204,16.44,-109.55,979.9
23,5.0,210,16.19,-110.27,969.0
23,5.0,216,16.6,-110.86,957.2
23,5.0,222,17.45,-111.67,952.8
23,5.0,228,17.03,-111.92,955.5
23,5.0,234,17.44,-111.8,956.3
23,5.0,240,17.52,-112.3,956.1
23,5.0,246,17.75,-112.53,956.5
23,5.0,252,17.87,-112.95,959.8
23,5.0,258,18.73,-113.0,972.0
23,5.0,264,18.88,-113.06,971.5
23,5.0,270,19.69,-113.09,966.3
23,5.0,276,20.31,-113.69,971.6
23,5.0,282,21.13,-114.31,971.2
23,5.0,288,21.79,-114.51,977.5
23,5.0,294,22.45,-115.06,977.4
23,5.0,300,23.23,-115.58,982.6
23,5.0,306,23.94,-116.3,982.5
23,5.0,312,24.77,-117.25,989.7
29,5.0,168,13.99,-122.65,1004.7
29,5.0,174,14.6,-123.38,1007.5
29,5.0,180,15.28,-123.78,1005.3
29,5.0,186,15.64,-124.17,1003.8
29,5.0,192,16.02,-124.26,1003.4
29,5.0,198,16.46,-124.63,1003.7
29,5.0,204,16.54,-124.49,1004.2
29,5.0,210,16.22,-124.58,1003.4
29,5.0,216,16.35,-124.28,1006.8
29,5.0,222,16.27,-123.78,1003.9
29,5.0,228,15.89,-123.75,1005.5
29,5.0,234,15.69,-122.74,1003.3
29,5.0,240,15.42,-122.22,1007.9
29,5.0,246,14.54,-122.06,1007.1
29,5.0,252,13.82,-120.48,1007.5
29,5.0,258,16.78,-114.34,971.3
29,5.0,264,18.88,-113.06,971.5
29,5.0,270,19.69,-113.09,966.3
29,5.0,276,20.31,-113.69,971.6
29,5.0,282,21.13,-114.31,971.2
29,5.0,288,21.79,-114.51,977.5
29,5.0,294,22.45,-115.06,977.4
29,5.0,300,23.23,-115.58,982.6
29,5.0,306,23.94,-116.3,982.5
29,5.0,312,24.77,-117.25,989.7
34,5.0,198,30.22,-62.29,1008.2
34,5.0,204,31.4,-60.91,1005.7
34,5.0,210,31.72,-60.43,1003.3
34,5.0,216,32.63,-59.42,999.4
34,5.0,222,33.43,-58.87,994.3
34,5.0,228,33.45,-57.6,991.6
34,5.0,234,33.25,-56.58,995.1
34,5.0,240,33.31,-55.4,994.4
34,5.0,246,33.11,-53.73,989.1
34,5.0,252,33.04,-52.06,983.0
34,5.0,258,32.61,-50.79,984.1
34,5.0,264,32.81,-49.31,985.6
34,5.0,270,32.65,-48.07,983.8
34,5.0,276,32.74,-46.69,984.2
34,5.0,282,32.36,-46.06,991.2
34,5.0,288,32.66,-45.1,991.2
34,5.0,294,33.06,-44.03,991.0
34,5.0,300,34.19,-43.26,992.3
34,5.0,306,34.13,-42.67,990.9
34,5.0,312,34.77,-41.7,988.3
37,5.0,228,10.91,-25.73,1007.6
37,5.0,234,11.42,-26.62,1005.1
37,5.0,240,11.6,-27.45,1006.3
37,5.0,246,11.99,-28.89,1005.8
37,5.0,252,12.31,-30.07,1003.9
37,5.0,258,12.73,-31.26,1002.8
37,5.0,264,13.18,-32.14,1002.7
37,5.0,270,13.64,-32.88,1003.0
37,5.0,276,14.4,-33.78,999.9
37,5.0,282,15.05,-34.69,999.4
37,5.0,288,15.55,-35.22,998.6
37,5.0,294,16.09,-35.96,1001.3
37,5.0,300,16.63,-36.58,1001.1
37,5.0,306,17.21,-36.98,999.9
37,5.0,312,18.36,-37.56,997.5
AL912025,5.0,0,11.7,-36.0,1011.0
EP112025,5.0,0,14.3,-137.3,958.0
EP112025,5.0,6,14.71,-138.5,974.8
EP112025,5.0,12,14.93,-139.19,984.4
EP112025,5.0,18,15.38,-140.46,975.4
EP112025,5.0,24,15.76,-141.38,971.7
EP112025,5.0,30,16.47,-142.49,965.8
EP112025,5.0,36,16.81,-143.71,968.3
EP112025,5.0,42,16.83,-144.36,975.2
EP112025,5.0,48,17.58,-145.48,983.7
EP112025,5.0,54,18.33,-146.49,972.3
EP112025,5.0,60,18.85,-147.62,981.7
EP112025,5.0,66,19.53,-148.81,992.9
EP112025,5.0,72,20.07,-150.1,994.0
EP112025,5.0,78,20.45,-151.48,1000.1
EP112025,5.0,84,21.41,-152.7,999.6
EP112025,5.0,90,21.94,-154.13,1003.5
EP112025,5.0,96,22.39,-155.81,1005.3
EP112025,5.0,102,22.97,-157.15,1004.6
EP112025,5.0,108,23.18,-158.04,1006.6
EP112025,5.0,114,23.47,-159.68,1007.8
EP112025,5.0,120,23.92,-160.71,1009.4
EP112025,5.0,126,23.99,-161.88,1008.2
EP112025,5.0,132,23.67,-162.82,1013.4
EP112025,5.0,138,23.98,-164.53,1010.5
EP112025,5.0,144,24.3,-166.68,1010.9
EP112025,5.0,150,24.69,-167.18,1012.4
EP112025,5.0,156,25.13,-169.69,1013.1
EP112025,5.0,162,25.75,-170.88,1011.5
EP112025,5.0,168,26.45,-172.28,1008.8
EP112025,5.0,174,27.4,-174.93,1012.8
EP112025,5.0,180,27.15,-175.93,1007.2
EP112025,5.0,186,27.83,-177.62,1007.0
EP112025,5.0,192,28.38,-178.81,1006.0
EP112025,5.0,198,29.02,179.72,1006.3
EP112025,5.0,204,29.83,178.95,1003.5
EP112025,5.0,210,30.52,179.0,1004.2
EP112025,5.0,216,31.56,179.05,1002.2
EP112025,5.0,222,33.49,179.93,998.5
EP112025,5.0,228,34.97,-178.43,995.8
EP112025,5.0,234,36.89,-175.89,993.0
EP112025,5.0,240,39.67,-172.51,993.8
EP112025,5.0,246,42.22,-167.89,993.9
EP112025,5.0,252,44.9,-163.09,992.6
EP112025,5.0,258,45.97,-158.04,984.8
1,6.0,6,17.81,116.86,1001.1
1,6.0,12,18.19,116.7,1003.2
1,6.0,18,18.42,115.93,1001.2
1,6.0,24,18.94,115.37,997.8
1,6.0,30,19.42,114.93,996.6
1,6.0,36,20.31,113.88,992.9
1,6.0,42,20.65,113.3,990.0
1,6.0,48,21.36,112.9,990.1
1,6.0,54,22.25,112.01,995.0
1,6.0,60,22.63,111.41,995.6
1,6.0,66,22.77,111.21,998.1
1,6.0,72,23.18,110.75,999.9
1,6.0,78,23.8,110.24,1001.1
1,6.0,84,24.54,110.24,1002.3
21,6.0,144,15.1,-106.16,1007.3
21,6.0,150,14.97,-106.68,1004.5
21,6.0,156,15.44,-107.27,1003.3
21,6.0,162,16.1,-107.88,1004.0
21,6.0,168,16.4,-108.4,1002.5
21,6.0,174,16.99,-108.63,1002.8
21,6.0,180,17.33,-109.38,1003.5
21,6.0,186,17.84,-109.99,1001.1
21,6.0,192,18.13,-110.57,1002.5
21,6.0,198,18.67,-111.37,997.7
21,6.0,204,18.54,-112.08,1000.4
21,6.0,210,18.58,-112.52,997.1
21,6.0,216,19.13,-112.27,983.4
21,6.0,222,19.51,-112.52,977.4
21,6.0,228,19.94,-112.48,985.7
21,6.0,234,20.12,-112.71,978.7
21,6.0,240,20.71,-112.7,984.7
21,6.0,246,20.92,-112.53,979.5
21,6.0,252,21.38,-112.85,978.5
21,6.0,258,21.82,-112.96,982.0
21,6.0,264,22.37,-113.38,980.0
21,6.0,270,23.39,-113.86,982.3
21,6.0,276,24.15,-114.14,984.8
21,6.0,282,25.16,-115.07,986.6
21,6.0,288,26.07,-115.49,992.4
21,6.0,294,26.84,-116.08,994.7
21,6.0,300,27.42,-116.82,1001.0
21,6.0,306,27.69,-117.07,1003.4
21,6.0,312,28.49,-117.88,1006.2
29,6.0,222,17.06,135.32,1008.3
29,6.0,228,17.7,133.53,1006.2
29,6.0,234,18.25,132.17,1007.0
29,6.0,240,18.23,132.37,1008.0
29,6.0,246,19.52,129.61,1005.1
29,6.0,252,19.94,128.93,1006.2
29,6.0,258,20.23,127.49,1004.2
29,6.0,264,19.88,126.62,1002.8
29,6.0,270,20.34,125.6,998.9
29,6.0,276,19.88,124.59,1000.7
29,6.0,282,20.01,123.08,999.2
29,6.0,288,19.76,122.43,996.4
29,6.0,294,19.72,121.57,996.1
29,6.0,300,19.82,120.41,989.7
29,6.0,306,19.66,119.38,983.5
29,6.0,312,19.83,118.06,976.9
40,6.0,258,20.71,166.67,1005.5
40,6.0,264,21.66,167.02,1005.7
40,6.0,270,20.81,166.09,1004.9
40,6.0,276,21.33,166.04,1003.8
40,6.0,282,22.16,165.92,1000.9
40,6.0,288,22.63,164.96,999.4
40,6.0,294,22.92,164.37,995.6
40,6.0,300,23.08,163.42,996.0
40,6.0,306,23.3,161.96,994.0
40,6.0,312,23.57,160.7,989.0
45,6.0,288,16.07,115.66,1003.4
45,6.0,294,16.02,115.45,1007.8
45,6.0,300,16.23,115.0,1004.1
45,6.0,306,16.43,114.83,1002.4
45,6.0,312,19.83,118.06,976.9
AL912025,6.0,0,11.7,-36.0,1011.0
EP112025,6.0,0,14.3,-137.3,958.0
EP112025,6.0,6,14.81,-138.28,968.5
EP112025,6.0,12,14.96,-139.15,974.9
EP112025,6.0,18,15.17,-140.18,976.4
EP112025,6.0,24,15.55,-141.12,978.3
EP112025,6.0,30,16.26,-141.96,964.0
EP112025,6.0,36,16.65,-142.75,975.3
EP112025,6.0,42,17.01,-143.93,979.9
EP112025,6.0,48,17.31,-144.83,989.2
EP112025,6.0,54,17.94,-145.52,985.2
EP112025,6.0,60,18.04,-146.98,998.8
EP112025,6.0,66,17.97,-148.19,998.9
EP112025,6.0,72,18.89,-149.22,1000.3
EP112025,6.0,78,19.34,-150.83,998.7
EP112025,6.0,84,19.94,-152.38,1004.3
EP112025,6.0,90,20.61,-153.82,1008.9
EP112025,6.0,96,21.02,-155.26,1008.3
2,7.0,6,17.6,116.99,1001.9
2,7.0,12,18.08,116.54,1002.6
2,7.0,18,18.3,115.58,1003.0
2,7.0,24,18.77,115.33,1000.6
2,7.0,30,19.19,114.78,999.1
2,7.0,36,19.74,114.08,995.6
2,7.0,42,20.59,113.41,989.5
2,7.0,48,20.98,112.73,988.1
2,7.0,54,21.56,112.25,983.6
2,7.0,60,22.08,111.24,986.1
2,7.0,66,22.55,110.74,993.4
2,7.0,72,23.18,109.96,997.3
2,7.0,78,23.37,109.07,998.7
2,7.0,84,23.29,108.1,1000.9
2,7.0,90,23.69,106.58,1002.4
22,7.0,162,25.37,-172.15,1014.1
22,7.0,168,25.97,-174.48,1012.6
22,7.0,174,25.5,-175.47,1011.3
22,7.0,180,25.84,-177.12,1013.4
22,7.0,186,26.3,-178.2,1011.9
22,7.0,192,27.05,-179.81,1011.7
22,7.0,198,27.57,179.44,1009.5
22,7.0,204,28.11,178.6,1008.5
22,7.0,210,28.75,177.92,1010.8
22,7.0,216,29.05,177.74,1004.6
22,7.0,222,29.42,177.39,1002.1
22,7.0,228,29.54,177.31,1004.9
22,7.0,234,29.12,177.51,998.3
22,7.0,240,29.57,177.33,1001.5
22,7.0,246,29.78,177.93,998.2
22,7.0,252,30.19,177.97,1002.0
22,7.0,258,30.34,178.63,1000.9
22,7.0,264,30.34,179.38,1000.2
22,7.0,270,30.87,-179.87,1002.9
22,7.0,276,31.26,-178.9,1003.7
22,7.0,282,32.29,-178.01,1004.1
22,7.0,288,32.73,-177.04,1007.5
22,7.0,294,33.12,-175.65,1005.9
22,7.0,300,33.99,-173.91,1007.9
22,7.0,306,35.27,-172.09,1009.3
25,7.0,180,15.93,-113.82,1008.6
25,7.0,186,16.1,-114.41,1005.1
25,7.0,192,17.24,-114.94,1005.5
25,7.0,198,17.08,-115.34,1005.6
25,7.0,204,17.87,-109.78,999.6
25,7.0,210,19.55,-108.85,999.7
25,7.0,216,20.11,-109.4,989.7
25,7.0,222,20.94,-109.51,987.7
25,7.0,228,21.6,-109.94,984.6
25,7.0,234,22.47,-110.49,992.6
25,7.0,240,23.58,-110.62,983.8
25,7.0,246,24.52,-111.17,984.6
25,7.0,252,25.75,-111.49,989.8
25,7.0,258,27.2,-111.84,987.7
25,7.0,264,27.76,-111.71,991.4
25,7.0,270,29.69,-110.69,998.4
25,7.0,276,30.92,-110.14,1001.2
25,7.0,282,31.36,-110.76,1002.1
26,7.0,180,16.49,-105.04,1007.5
26,7.0,186,16.47,-106.08,1001.9
26,7.0,192,17.19,-107.21,1002.6
26,7.0,198,18.04,-107.9,1001.7
26,7.0,204,18.49,-108.82,999.6
26,7.0,210,19.55,-108.85,999.7
26,7.0,216,20.11,-109.4,989.7
26,7.0,222,20.94,-109.51,987.7
26,7.0,228,21.6,-109.94,984.6
26,7.0,234,22.47,-110.49,992.6
26,7.0,240,23.58,-110.62,983.8
26,7.0,246,24.52,-111.17,984.6
26,7.0,252,25.75,-111.49,989.8
26,7.0,258,27.2,-111.84,987.7
26,7.0,264,27.76,-111.71,991.4
26,7.0,270,29.69,-110.69,998.4
26,7.0,276,30.92,-110.14,1001.2
26,7.0,282,31.36,-110.76,1002.1
28,7.0,210,16.05,-117.01,1006.0
28,7.0,216,17.1,-115.74,1000.2
28,7.0,222,16.8,-115.5,1000.7
28,7.0,228,16.97,-114.63,994.9
28,7.0,234,17.2,-114.08,1001.1
28,7.0,240,17.25,-113.96,1000.2
28,7.0,246,17.99,-113.17,996.9
28,7.0,252,18.45,-112.54,999.0
28,7.0,258,19.08,-112.46,1000.1
28,7.0,264,19.83,-111.97,1001.7
28,7.0,270,20.47,-111.92,1001.0
28,7.0,276,21.07,-112.18,1002.0
28,7.0,282,21.56,-112.41,1000.3
28,7.0,288,22.01,-112.85,1006.2
28,7.0,294,22.45,-113.56,1001.9
28,7.0,300,22.4,-113.89,1004.3
28,7.0,306,22.6,-114.35,1006.5
28,7.0,312,22.85,-114.77,1007.7
33,7.0,234,13.63,-27.8,1005.2
33,7.0,240,14.45,-29.4,1007.2
33,7.0,246,14.81,-30.61,1005.8
33,7.0,252,14.79,-31.39,1003.2
33,7.0,258,15.73,-32.68,1001.2
33,7.0,264,16.16,-33.86,1001.2
33,7.0,270,16.79,-34.64,998.8
33,7.0,276,17.59,-35.53,990.1
33,7.0,282,18.07,-36.57,996.1
33,7.0,288,19.01,-37.53,996.1
33,7.0,294,19.22,-38.54,1002.1
33,7.0,300,20.2,-39.24,997.0
33,7.0,306,20.8,-40.32,995.2
33,7.0,312,21.08,-41.78,998.4
35,7.0,258,20.18,139.49,1008.5
35,7.0,264,20.66,139.12,1007.4
35,7.0,270,21.05,138.14,1004.9
35,7.0,276,21.53,137.42,1003.2
35,7.0,282,21.77,136.2,1004.9
35,7.0,288,21.96,135.49,1005.3
35,7.0,294,21.76,134.99,999.3
35,7.0,300,21.92,134.17,996.6
35,7.0,306,22.0,132.98,998.3
35,7.0,312,22.06,131.86,1002.7
41,7.0,288,22.81,-89.63,1008.1
41,7.0,294,22.77,-89.48,1005.1
41,7.0,300,23.3,-89.39,1006.2
41,7.0,306,24.09,-88.8,1003.8
41,7.0,312,24.42,-88.17,1005.4
AL912025,7.0,0,11.7,-36.0,1011.0
EP112025,7.0,0,14.3,-137.3,958.0
EP112025,7.0,6,14.74,-138.34,972.8
EP112025,7.0,12,14.98,-139.47,966.9
EP112025,7.0,18,15.27,-140.46,971.0
EP112025,7.0,24,15.8,-141.34,968.2
EP112025,7.0,30,15.82,-142.02,959.2
EP112025,7.0,36,16.85,-143.41,975.2
EP112025,7.0,42,17.24,-144.52,971.3
EP112025,7.0,48,17.97,-145.62,973.7
EP112025,7.0,54,18.37,-146.67,980.0
EP112025,7.0,60,19.07,-147.93,988.4
EP112025,7.0,66,19.43,-148.96,996.1
EP112025,7.0,72,20.36,-149.71,998.3
EP112025,7.0,78,21.05,-150.91,999.8
EP112025,7.0,84,21.56,-152.01,1003.0
EP112025,7.0,90,21.67,-153.35,1004.8
EP112025,7.0,96,22.22,-154.52,1004.6
EP112025,7.0,102,22.81,-156.03,1008.7
EP112025,7.0,108,22.65,-157.38,1009.6
EP112025,7.0,114,23.11,-159.2,1011.9
EP112025,7.0,120,23.65,-161.32,1011.5
1,8.0,6,17.84,116.99,1002.1
1,8.0,12,18.19,116.61,1003.1
1,8.0,18,18.79,115.93,1000.6
1,8.0,24,19.01,114.98,999.1
1,8.0,30,19.37,114.37,1000.8
1,8.0,36,19.9,113.55,997.0
1,8.0,42,20.56,113.06,994.3
1,8.0,48,21.23,112.38,989.3
1,8.0,54,21.97,111.69,992.6
1,8.0,60,22.56,111.07,995.6
1,8.0,66,22.91,110.55,996.6
1,8.0,72,23.58,110.16,1000.5
1,8.0,78,23.81,109.53,1003.4
1,8.0,84,23.86,108.46,1004.2
27,8.0,168,14.4,129.86,1003.5
27,8.0,174,14.9,127.88,1007.8
27,8.0,180,15.96,129.0,1005.2
27,8.0,186,16.88,128.36,1005.0
27,8.0,192,17.24,127.25,1002.4
27,8.0,198,17.78,127.4,1006.4
27,8.0,204,18.27,126.48,1001.6
27,8.0,210,18.68,125.51,1002.9
27,8.0,216,19.07,124.71,1001.3
27,8.0,222,19.17,123.9,1002.6
27,8.0,228,19.47,122.48,999.9
27,8.0,234,19.25,121.29,998.8
27,8.0,240,19.39,120.04,1000.3
27,8.0,246,18.96,119.24,998.0
27,8.0,252,18.66,118.28,996.4
27,8.0,258,18.83,117.57,995.5
27,8.0,264,18.71,116.4,992.8
27,8.0,270,18.79,115.38,993.1
27,8.0,276,19.48,114.46,986.2
27,8.0,282,19.74,113.69,984.4
27,8.0,288,20.02,112.89,987.3
27,8.0,294,20.7,112.03,979.1
27,8.0,300,21.88,111.75,974.3
27,8.0,306,21.83,111.15,987.8
27,8.0,312,22.35,110.09,995.5
29,8.0,174,16.29,-102.73,1005.5
29,8.0,180,16.04,-103.59,1004.4
29,8.0,186,16.08,-104.23,999.1
29,8.0,192,15.89,-105.24,990.5
29,8.0,198,16.19,-105.42,996.2
29,8.0,204,16.2,-106.19,990.9
29,8.0,210,16.36,-106.68,982.1
29,8.0,216,16.44,-107.72,989.5
29,8.0,222,16.94,-108.45,980.4
29,8.0,228,17.23,-109.53,979.6
29,8.0,234,17.57,-110.08,964.4
29,8.0,240,18.36,-110.45,962.9
29,8.0,246,19.16,-110.93,953.5
29,8.0,252,19.61,-111.45,969.3
29,8.0,258,20.12,-111.81,965.6
29,8.0,264,20.87,-112.03,966.8
29,8.0,270,21.36,-112.12,967.4
29,8.0,276,22.44,-111.85,974.2
29,8.0,282,23.32,-111.7,976.9
29,8.0,288,24.74,-111.53,977.6
29,8.0,294,26.49,-111.57,980.0
29,8.0,300,28.4,-111.64,985.1
29,8.0,306,29.73,-111.92,991.4
29,8.0,312,31.99,-111.79,1002.2
37,8.0,210,17.92,-113.26,1004.2
37,8.0,216,17.23,-113.57,1001.6
37,8.0,222,17.18,-108.63,980.4
37,8.0,228,17.07,-109.23,979.5
37,8.0,234,17.57,-110.08,964.4
37,8.0,240,18.36,-110.45,962.9
37,8.0,246,19.16,-110.93,953.5
37,8.0,252,19.61,-111.45,969.3
37,8.0,258,20.12,-111.81,965.6
37,8.0,264,20.87,-112.03,966.8
37,8.0,270,21.36,-112.12,967.4
37,8.0,276,22.44,-111.85,974.2
37,8.0,282,23.32,-111.7,976.9
37,8.0,288,24.74,-111.53,977.6
37,8.0,294,26.49,-111.57,980.0
37,8.0,300,28.4,-111.64,985.1
37,8.0,306,29.73,-111.92,991.4
37,8.0,312,31.99,-111.79,1002.2
43,8.0,234,14.69,-29.74,1004.0
43,8.0,240,15.06,-31.14,1003.5
43,8.0,246,15.34,-32.62,1005.5
43,8.0,252,15.82,-33.81,1004.0
43,8.0,258,16.81,-34.93,1000.5
43,8.0,264,17.53,-36.36,997.7
43,8.0,270,17.93,-37.72,1000.7
43,8.0,276,18.35,-38.99,999.9
43,8.0,282,18.48,-39.86,1000.8
43,8.0,288,19.43,-41.09,1001.2
43,8.0,294,20.01,-42.57,1002.9
43,8.0,300,20.57,-44.07,1002.8
43,8.0,306,21.19,-45.18,1004.3
43,8.0,312,22.03,-47.04,1007.7
46,8.0,246,15.99,135.07,1009.7
46,8.0,252,17.02,134.72,1006.6
46,8.0,258,17.95,133.99,1006.9
46,8.0,264,18.63,133.6,1003.1
46,8.0,270,19.03,132.43,1003.9
46,8.0,276,19.98,131.84,997.6
46,8.0,282,20.5,131.15,996.2
46,8.0,288,21.0,129.77,994.2
46,8.0,294,21.15,128.75,974.4
46,8.0,300,21.46,128.03,973.0
46,8.0,306,21.66,126.9,972.2
46,8.0,312,21.45,125.76,952.3
48,8.0,252,25.31,168.28,1009.3
48,8.0,258,25.45,166.97,1008.0
48,8.0,264,25.67,166.34,1008.9
48,8.0,270,25.66,166.19,1004.6
48,8.0,276,25.91,165.88,1002.6
48,8.0,282,25.92,165.82,1003.5
48,8.0,288,25.72,165.74,1001.8
48,8.0,294,25.37,165.55,1000.3
48,8.0,300,25.9,164.77,999.2
48,8.0,306,25.09,164.68,1001.2
48,8.0,312,25.0,164.17,997.4
AL912025,8.0,0,11.7,-36.0,1011.0
EP112025,8.0,0,14.3,-137.3,958.0
EP112025,8.0,6,14.66,-138.55,969.6
EP112025,8.0,12,15.13,-139.35,966.3
EP112025,8.0,18,15.51,-140.33,965.0
EP112025,8.0,24,15.93,-141.26,970.8
EP112025,8.0,30,16.54,-142.26,974.0
EP112025,8.0,36,17.05,-143.38,967.6
EP112025,8.0,42,17.7,-144.36,979.9
EP112025,8.0,48,18.22,-145.54,982.7
EP112025,8.0,54,18.76,-146.72,979.4
EP112025,8.0,60,19.5,-147.99,986.3
EP112025,8.0,66,20.24,-149.26,992.3
EP112025,8.0,72,21.17,-150.35,997.1
EP112025,8.0,78,21.69,-151.81,997.3
EP112025,8.0,84,22.24,-153.37,1003.2
EP112025,8.0,90,23.03,-154.63,1005.9
EP112025,8.0,96,24.04,-155.78,1008.7
EP112025,8.0,102,24.8,-157.03,1003.0
EP112025,8.0,108,25.96,-157.88,1007.4
EP112025,8.0,114,26.77,-159.71,1007.9
EP112025,8.0,120,27.45,-160.71,1007.8
EP112025,8.0,126,27.65,-161.84,1009.8
1,9.0,6,17.69,116.93,1003.7
1,9.0,12,18.46,116.17,1003.7
1,9.0,18,17.75,115.2,1004.4
1,9.0,24,18.92,114.45,1002.5
1,9.0,30,18.77,114.03,1003.3
1,9.0,36,19.78,113.3,1000.9
1,9.0,42,19.73,112.68,998.1
1,9.0,48,20.47,111.98,998.3
1,9.0,54,21.0,111.53,997.2
1,9.0,60,21.46,110.99,997.1
1,9.0,66,21.89,110.73,999.1
1,9.0,72,22.41,109.78,998.4
1,9.0,78,22.62,109.41,1000.4
1,9.0,84,23.2,108.89,1000.5
1,9.0,90,23.32,108.25,1002.3
1,9.0,96,23.42,107.49,1002.1
28,9.0,156,26.17,-65.81,1010.1
28,9.0,162,26.7,-65.6,1009.1
28,9.0,168,27.59,-65.31,1009.6
28,9.0,174,28.06,-64.66,1008.9
28,9.0,180,28.71,-64.72,1003.3
28,9.0,186,29.57,-64.66,1005.6
28,9.0,192,29.95,-64.38,1005.4
28,9.0,198,30.45,-64.17,1004.9
28,9.0,204,31.0,-63.42,1004.5
28,9.0,210,31.43,-61.99,1007.6
28,9.0,216,31.67,-61.09,1005.2
28,9.0,222,32.13,-58.92,1006.8
28,9.0,228,32.37,-58.71,1006.9
28,9.0,234,32.53,-56.85,1006.8
35,9.0,180,15.61,-102.72,1006.5
35,9.0,186,15.67,-105.19,1004.9
35,9.0,192,16.09,-104.69,1005.2
35,9.0,198,16.69,-105.28,1003.8
35,9.0,204,16.74,-106.44,998.6
35,9.0,210,16.92,-106.82,995.9
35,9.0,216,17.08,-107.33,991.5
