init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2025-09-05 18:00:00,2,0.0,2025-09-06 00:00:00,0 days 06:00:00,6,18.04,117.31,1003.4,24.7,93.05974578857422,7.90232515335083,5.463697910308838,5.386415958404541,5.327034950256348,0.0,0.0,0.0698808506131172,0.0,0.0282009970396757,0.1084662154316902,0.1432601809501648,0.06879717
2025-09-05 18:00:00,2,0.0,2025-09-06 06:00:00,0 days 12:00:00,12,18.3,116.75,1001.7,26.7,113.21854400634766,3.0984058380126958,3.4661083221435547,2.120368003845215,1.7147393226623535,0.0,0.1532565951347351,0.0698771327733993,0.0,0.0459908246994018,0.052013125270605,0.0067009888589382,0.06653562
2025-09-05 18:00:00,2,0.0,2025-09-06 12:00:00,0 days 18:00:00,18,18.39,115.71,1000.6,33.7,83.38529205322266,43.62632369995117,39.56741714477539,29.37015724182129,36.17262268066406,0.0,0.0,0.1658543795347213,0.0,0.0182516165077686,0.0,0.1177627146244049,0.07776405
2025-09-05 18:00:00,2,0.0,2025-09-06 18:00:00,1 days 00:00:00,24,18.59,115.12,998.3,38.8,48.24077606201172,33.37479019165039,29.86531639099121,23.488847732543945,26.638776779174805,0.0,0.0,0.0,0.0,0.0,0.0669555217027664,0.0,0.011375386
2025-09-05 18:00:00,2,0.0,2025-09-07 00:00:00,1 days 06:00:00,30,19.23,114.41,995.3,40.5,40.717899322509766,13.832669258117676,8.904021263122559,4.867221832275391,6.548415184020996,0.0,0.0,0.0,0.0,0.0047174794599413,0.0,0.0116449035704135,0.030980023
2025-09-05 18:00:00,2,0.0,2025-09-07 06:00:00,1 days 12:00:00,36,19.93,114.13,994.0,43.3,46.55741882324219,29.39822006225586,21.04307556152344,6.54805850982666,16.91445541381836,0.6205547451972961,0.0,0.0,0.0391853749752044,0.1102280020713806,0.0076043368317186,0.0435967855155468,0.076739915
2025-09-05 18:00:00,2,0.0,2025-09-07 12:00:00,1 days 18:00:00,42,20.53,113.49,992.7,46.7,72.00023651123047,77.27766418457031,67.68518829345703,45.60407257080078,60.80125427246094,1.323502540588379,0.6024395823478699,0.0,0.0747492462396621,0.2400324046611786,0.0332602523267269,0.0,0.10742951
2025-09-05 18:00:00,2,0.0,2025-09-07 18:00:00,2 days 00:00:00,48,21.3,112.82,985.2,57.3,35.35603713989258,105.90695190429688,92.12394714355467,70.59952545166016,86.42677307128906,43.5519905090332,36.2770881652832,25.899585723876957,34.74795913696289,8.797470092773438,6.108982086181641,4.441102981567383,6.7242527
2025-09-05 18:00:00,2,0.0,2025-09-08 00:00:00,2 days 06:00:00,54,21.97,112.07,990.7,50.0,32.00152587890625,106.82350158691406,93.02398681640624,71.036376953125,92.50653839111328,33.90011215209961,27.3389949798584,19.66346740722656,26.205270767211918,2.238870620727539,0.2616272866725921,0.0307937432080507,1.2143074
2025-09-05 18:00:00,2,0.0,2025-09-08 06:00:00,2 days 12:00:00,60,22.77,111.34,995.5,38.1,38.5291862487793,24.470909118652344,21.724720001220703,16.216243743896484,22.92173385620117,5.751080513000488,4.119837284088135,2.8018240928649902,4.470600128173828,0.2230492830276489,0.0,0.0,0.0
2025-09-05 18:00:00,2,0.0,2025-09-08 12:00:00,2 days 18:00:00,66,23.48,110.71,998.9,31.2,62.91325378417969,5.3383636474609375,3.622962236404419,3.3948023319244385,5.156629085540772,0.0,0.0,0.143582671880722,0.0,0.0,0.0,0.2918701469898224,0.0
2025-09-05 18:00:00,2,0.0,2025-09-08 18:00:00,3 days 00:00:00,72,23.65,110.46,998.4,28.0,73.08733367919922,3.53590989112854,4.223988056182861,5.964552879333496,4.043991088867188,0.0,0.1250784546136856,0.3269484341144562,0.0,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,2,0.0,2025-09-09 00:00:00,3 days 06:00:00,78,24.04,110.31,1003.7,21.3,92.75591278076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,2,0.0,2025-09-09 06:00:00,3 days 12:00:00,84,24.02,110.08,1003.0,20.8,108.7245101928711,0.0,0.0,0.0,0.3710091412067413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05 18:00:00,2,0.0,2025-09-09 12:00:00,3 days 18:00:00,90,23.95,109.55,1003.8,17.1,116.17237091064452,0.0,0.0,0.4869171679019928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950415581464767,0.0
2025-09-05 18:00:00,2,0.0,2025-09-09 18:00:00,4 days 00:00:00,96,23.36,109.09,1003.9,20.3,46.39983749389648,0.1737507581710815,0.415237545967102,1.5134423971176147,0.8793291449546814,0.0,0.0,0.0612657628953456,0.0456989109516143,0.0,0.0,0.0,0.0
